id,sentence,used,created,mention
a345fecf-2047-4694-8166-391f3462f225,"JoDS articles are authored directly within the PubPub environment, which provides support for multimedia, image integration, and large data sets.",True,False,False
a4e608db-9e1e-4e23-954f-ec70ca061679,"For accession IDs of amino acid sequences used in this analysis, see supplementarySea lamprey P. marinus ENC-A was predicted in the AUGUSTUS web server (http://bioinf.uni-greifswald.de/ webaugustus/prediction/create, last accessed July 24, 2013) with its species-specific parameters on the supercontig22564 in the version 3 assembly of the genome sequencing project (PMAR3.0).",True,False,False
a595e100-483a-448b-8307-bb919201c6df,The frequency of sphere forming cells in a particular cell type has determined using ELDA web tool at http://bioinf.wehi.edu.au/software/elda.,True,False,False
a5bf8929-e7d5-4d61-9503-0eb955e09942,We collected all genome assembly data from the UCSC genome browser (https://genome.ucsc.edu/) (27).,True,False,False
a5bf8929-e7d5-4d61-9503-0eb955e09942,Gene annotation data for these organisms was retrieved directly from MySQL server of BioMart database build 75 (ensembl mart 75; http://www.ensembl.org/info/ data/mysql.html) (25).,True,False,False
a5bf8929-e7d5-4d61-9503-0eb955e09942,Genomic information of the gene structures for these organisms (GTF format) was downloaded from Ensembl Release 75 (http://feb2014.archive. ensembl.org/info/data/ftp/; accessed 1 April 2016).,True,False,False
a66ee4f5-4f79-4d77-b675-ce6bca64ef17,The fractions of leukemic mice per total number of mice in each dilution cohort were used to calculate the LIC frequency by Extreme Limiting Dilution software (http://bioinf.wehi.edu.au/ software/elda/).,True,False,False
a66ee4f5-4f79-4d77-b675-ce6bca64ef17,LIC and HSC frequencies were estimated from results of the secondary transplantation assays using Extreme Limiting Dilution software (http://bioinf.wehi.edu.au/software/elda/).,True,False,False
a6c28ddf-84ea-47d3-ac39-6f83662e3381,This study was based on the analysis of existing datasets in the Demographic and Health Survey Program repository that are freely available online with all identifier information removed (https://dhsprogram.com/data/available-datasets.cfm).,True,False,False
a74a4e35-005d-4445-9cac-f9cd0d609c58,Plasma proteins on the surface of liposomes were quantified by densitometric analysis with the ImageJ software Version 1.45 (imagej.en.softonic.com/).,True,False,False
a7a83e8d-97c9-43ed-8e51-50de779d973d,"In the present work, we describe an overall map of TSPs predicted byPlatProm; evaluate the degree of correlation betweenPlatProm scores and RNAPol-binding efficiency registered by two independent research groups (12,13); focus attention on intragenic TSPs and promoter 'islands' having high density of transcription signals over long distance; and verify capacity of one 'island' to bind RNAPol and initiate RNA synthesis.",True,False,False
a7cca91a-aa4f-4a6d-806c-0c211ed5a755,The 16S sequences were collapsed to haplotypes with the collapse 1.0 tool provided by David Posada (http:// bioag.byu.edu /zoology/crandall_lab).,True,False,False
a88a6b55-19ff-4839-a5a0-086058aebe3a,"In this work, we first used the ZCURVE 26 program, which is freely available at http://tubic.tju.edu.cn/Zcurve_B/, to pick out all candidate genes that did not have same 5 0 terminals with all genes in the original annotation.",True,False,False
a97f6478-0f05-44ea-a3cb-cc4f75a8b81f,This alignment was previously produced by the MSA tool progressiveMauve (24) (http://gel.ahabs.wisc.edu/mauve/).,True,False,False
b1f192f9-ba46-4bec-8913-2e8fdce8500a,"D-prime, which measures the distance between the signal and the noise means in standard deviation units (40), was calculated using matlab function dprime_simple (https://it.mathworks.com/matlabcentral/fileex change/47711-dprime-simple-m; date last accessed April 1, 2017).",True,False,False
b20524da-fa08-4512-b11a-c3a0a4484dd4,"Elhorst & Fréret (2009) Using the Matlab routine 'sar' posted on LeSage's website (www.spatial- econometrics.com), one particular parameter combination drawn from this varianceÁcovariance matrix (indexed by d ) can be obtained by:",True,False,False
b43cb541-d310-4386-9d1b-909938dc6571,"Between the putative targets of miR-26a, we noticed the E2F7 transcription factor (data from TargetScan (www.targetscan.org) and Pictar (pictar.mdc-berlin.de)), an important regulator of the G 1 /S-phase transition.",True,False,False
b8023b7d-8cb9-4d1e-a666-554e23ce15f8,The HiCNorm source code was downloaded from http://www.people.fas.harvard.edu/∼junliu/HiCNorm/.,True,False,False
b8023b7d-8cb9-4d1e-a666-554e23ce15f8,spp' was downloaded from http://compbio.med. harvard.edu/Supplements/ChIP-seq/.,True,False,False
bb916a93-9fed-4735-a4d7-a4f24797ed97,The Stuttgart Neural Network Simulator (javaNNS 1.1) developed at the University of Stuttgart (http://www-ra.informatik.uni-tuebingen. de/downloads/JavaNNS/) was used to design and train our NN predictor.,True,False,False
be5e932f-9fd3-49d7-90aa-05f037eb800c,"The sequences were analyzed for potential SSRs using Simple Sequence Repeat Identifi cation Tool (SSRIT) software ( Temnykh et al., 2001 ; http://www.gramene.org/db/markers/ssrtool/ ).",True,False,False
be5e932f-9fd3-49d7-90aa-05f037eb800c,"SSR patterns were visualized by silver staining.To identify potential functions of the 25 SSR-associated unigenes, the sequences were aligned with the GenBank database using the BLASTX program (http://blast.ncbi.nlm.nih.gov/Blast.cgi) ( Yang et al., 2012 ).",True,False,False
bf230e2d-739e-440a-9bf6-decea8cc0e0e,"This produces a cortical representation of the regression weights for each predictor, which were then averaged across participants, and displayed on an inflated cortex using Caret (http://www.nitrc.org/projects/caret/).",True,False,False
c27580c1-0f3b-4807-a471-038029ffe1f2,"Table 4 summarizes Phenotyping v2 , a tool that predicts possible impact of an amino acid substitution on the structure and function of a human protein using straightforward physical and comparative considerations (http://genetics.bwh.harvard.edu/pph2/); SIFT = predicts whether an amino acid substitution affects protein function (www.sift.jcvi.",True,False,False
c31d2038-cd00-498d-b073-bd3f50c01442,"24 Briefly, probe intensity data from Rat 230v2 Affymetrix GeneChip arrays were read into the R software environment (http://www.R-project.org) directly from .",True,False,False
c4e28348-e3ee-46fb-8023-768b4d75afeb,"These extracted SD-OCT images were then stacked, aligned, and saved as a video file using the Fiji distribution (''Fiji is just Image J,'' http://fiji.sc; in the public domain) 22 for the qualitative analysis of the progression of the lesion (see Supplementary Video).",True,False,False
c5b6518d-5f9d-4d56-a990-189ae63ea98f,"Software PAST [10], BoxPlotR (http://boxplot.tyerslab.com/), JASP (https://jasp stats.org/), G*Power [11] and LePrep (http://lmrs.univrouen. fr/Persopage/Lecoutre/PAC.htm) have been involved.",True,False,False
c86547af-4bf4-4abf-a61e-793f06c26026,We used Gitools for enrichment analysis and heat map generation (28) (http://www.gitools.org).,True,False,False
c86547af-4bf4-4abf-a61e-793f06c26026,"Enrichment analysis was also performed using the public DAVID tools (Database for Annotation, visualization and integrated discovery v 6.7) (http://david.abcc.ncifcrf.gov) (30).",True,False,False
c8f8321e-d73f-42bc-bba2-e608a70341dc,"The journal is hosted on an open-access, open-review, rapid publication platform called PubPub, created by students at the Media Lab.",True,False,False
c8f8321e-d73f-42bc-bba2-e608a70341dc,"JoDS articles are authored directly within the PubPub environment, which provides support for multimedia, image integration, and large data sets.",True,False,False
c9580879-4b79-480b-a6a4-a3fe1d03aa11,All analyses were conducted using OpenEpi 3.03a (www.openepi.com).,True,False,False
c974bcda-a482-46e9-81d2-856ce2e40d5b,Argot2 (Annotation Retrieval of Gene Ontology Terms; http://www.medcomp.medicina.unipd.it/Argot2) was used to identify the functional classifications of the total and specific expressed proteins.,True,False,False
c974bcda-a482-46e9-81d2-856ce2e40d5b,DAVID (DAVID Bioinformatics Resources 6.7; http://david.abcc.ncifcrf.gov/tools.jsp) was used to perform functional classification of the differentially expressed proteins (the fold change was greater than or equal to 1.5 and the spectrum count number was not less than 4).,True,False,False
ce138b36-3ce8-45ca-b421-f0575a3e663b,"The signal intensity of the 12-to 15-kDa, 25-kDa, and 40-kDa bands from each individual's tear sample was quantified using ImageJ (http://imagej.nih.gov/ij: provided in the public domain by theNational Institutes of Health, Bethesda, MD, USA).",True,False,False
ce1c016c-b0bf-4bdd-9b76-7436bd77bbf4,Repetitive sequences were identified usingrepeatmasker (http://www.repeatmasker.org).,True,False,False
ce6d5289-0fff-440c-bcce-e7f0facde2ba,We then used the Bing Maps Application Programming Interface (https://www.microsoft.com/maps/) to determine the distance between each pair of CBSAs and hence the distance from each CBSA to its nearest neighbor.,True,False,False
d00b3b67-c243-456d-b39e-d7fdc92d2f9f,The tree was visualized with the help of Treeviewer 1.6.6 (http://taxonomy. zoology.gla.ac.uk/rod/treeview.html) and rooted using ClustalW (http://www.bioinformatics.nl/tools/clustalw.html).,True,False,False
d00b3b67-c243-456d-b39e-d7fdc92d2f9f,Alignments were coloured using Boxshade (http://www.ch.embnet.org).,True,False,False
d69f48ac-9848-4714-be57-ebc5f5ba01b6,"Next, PCR primers flanking the CT-rich region were designed by the primer-3 software; http://fok ker.wi.mit.edu/primer3/input.htm).",True,False,False
d6e8d5b7-c8fe-48ed-8dc7-140788aa134e,"For illustration, we plotted these FWE corrected activation maps onto the canonical Montreal Neuroimaging Institute (MNI) 152 template brain image 33 using SPM 8, and onto a three-dimensional-rendered template brain image using MRI- cron software (http://www.sph.sc.edu/comd/rorden/mricron/).",True,False,False
d9959ae8-4220-47af-bc0c-437c26352177,"23 Insulin resistance was determined using paired insulin and glucose results obtained from IV GTT, which were then applied to the homeostatic model assessment 2 (HOMA2) calculator, available from https://www.dtu.ox.ac.uk/homacalculator/ download.php.",True,False,False
d9bfdd46-f9ed-4282-a52f-369a7eb0ab00,"A formal description of the XML grammar used to describeMobyle programs is available on the project webpage (see http:// bioweb2.pasteur.fr/projects/mobyle/downloads.html), using Relax NG (Clark et al., 2001).",True,False,False
da73edd1-0116-4883-99bc-2acb22d61753,"STATA/SE 11.0(Stata Corp LP, http://www.stata.com) was used to perform the statistical analysis.",True,False,False
daeae127-10f5-4dc7-806c-5229de45d202,"In our empirical application we use the STATA ado file 'RIFREG' written by Firpo et al. (2009), downloaded from: http://faculty.arts.ubc.ca/nfortin/datahead.html.",True,False,False
de580360-aa71-43e7-93d4-acc3df56dec2,"All the analysis was performed in the MATLAB environment (The MathWorks, Natick, MA) using OMLAB software (OMtools, downloadable from http://www.om lab.org).",True,False,False
de580360-aa71-43e7-93d4-acc3df56dec2,"In the OMtools software, we use the NAFX's graphical user interface for data selection and analysis (details can be obtained from http://www.omlab.org/ OMLAB_page/Teaching/Using_NAFX.html) [22].",True,False,False
e06499fe-463b-480d-ac27-c5229f09ee23,"Analyses were performed using the MedCalc statistical software program (Version 12.7.7; MedCalc Software bvba, Ostend, Belgium;http://www.medcalc.org; 2013).",True,False,False
e2af7244-226e-408f-ae6d-a807d05a884a,Analyses were conducted with R statistical software V.2.11.1 (http://www.R-project.org).,True,False,False
e655ac7e-8b81-4884-b63e-112673168138,The cardiomyocyte diameter of 8e10 myocytes from 5 captured images per animal was analyzed using Image J (http://imagej.nih.gov/ij/) by an individual blinded to the treatment group.,True,False,False
e70aed14-c531-4da7-8cb3-07380cd6a3e6,All data generated or analyzed during this study are included in this published article [and its supplementary information files].,True,False,False
e7678435-cf3b-4cd1-ace9-b9a98ba0e4b8,"CT scans (≤1 mm slices) were obtained (DICOM file) for volumetric conversion to 3D models (STL file) using free open-source software (3D Slicer, http://www.slicer.org).",True,False,False
e87b7472-8d54-4d44-94bb-a9b54f334873,"Image analysis was performed as described earlier (Minin et al., 2006) using an open source image analysis software, ImageJ (http://rsbweb.nih.gov/ij).",True,False,False
e934510e-88ae-44ca-8b6e-fec0e4fd0367,We are indebted to the many people who have contributed to the development of EUROMOD.,True,False,False
e9d79893-249c-42a3-8b76-7f7e2ff46b29,All data generated of analyzed during the current study are included in this published article.,True,False,False
eae97f49-81db-4d60-ac70-8e7faabf74ff,"The genomic locations of MER sequences were confirmed in the horse genome (Broad/equCab2), using UCSC Genome Browser (http://genome.ucsc.edu), and their sequences were analyzed to identify regions that overlapped with transcripts, using Ensembl 84 (http://www.ensembl.org).",True,False,False
eae97f49-81db-4d60-ac70-8e7faabf74ff,"In the UCSC table Browser, MER sequences and their genomic regions were compared using RepeatMasker 3.3 (http://www.repeatmasker.org).",True,False,False
eae97f49-81db-4d60-ac70-8e7faabf74ff,MER consensus sequences forming palindromic sequences were predicted by RNAfold (http://rna.tbi.univie.ac.at/cgibin/RNAfold.cgi).,True,False,False
eae97f49-81db-4d60-ac70-8e7faabf74ff,"To identify potential MER-derived miRNA genes, we predicted the miRNA precursor forms originating from MER elements, using the miRNAfold tool (http://evryrna. ibisc.univ-evry.fr/miRNAFold/) for the horse genome.",True,False,False
eae97f49-81db-4d60-ac70-8e7faabf74ff,"Next, mature miRNAs derived from MER precursor forms (selected for having minimum free energies) were predicted using MatureBayes program (http://mirna.imbb.forth.gr/Mature-Bayes.html).",True,False,False
ec211a19-d045-4328-ac10-edcce59dabe5,Data from GeneChip microarrays has been deposited in the NCBI Gene Expression Omnibus (GEO) and is accessible through the GEO Series accession number GSE88723 (available prior to publication under: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?token= wtgfgkwczzgtfob&acc= GSE88723).,True,False,False
ecc0d4a2-ad6e-4b69-b755-2c894bb08362,The STR and mtDNA haplotypes generated during this study are included in the Supplementary Information files.,True,False,False
ecc0d4a2-ad6e-4b69-b755-2c894bb08362,The whole mtDNA sequences are available in GenBank under accession numbers MG571104 - MG571221.,True,False,False
ed015757-09a4-4dfd-87b8-1bb497f7cd9c,"The likely response rate was estimated to be 40%, 39 so 1000 respondents were randomly selected from the Electoral Roll by means of thePostgreSQL database management system V.9.1.4 (http:// postgresql.org/; The PostgreSQL Global Development Group, California).",True,False,False
ed9b25b3-0dc8-4459-a69c-20760f5e69a9,"The LOWESS implementation used to compare to NeONORM is a Java port of Cleveland's original FORTRAN code from 1985 freely available (http://netlib.belllabs.com/netlib/go/lowess.f.gz), which was temporarily embedded in the ace.map platform for direct comparative testing.",True,False,False
ee4d0c4d-8c84-49df-99f5-94dd2d591649,The reference sequence and the corresponding annotation files were provided by Illumina's iGenome project and downloaded from the TopHat homepage (http://ccb.jhu.edu/software/tophat/ index.shtml).,True,False,False
ee4d0c4d-8c84-49df-99f5-94dd2d591649,Structural variants were identified using a de novo assembly-based approach using ABySS and Trans-ABySS (Simpson et al. 2009) and the alignment-based SV detection tool MOJO (Minimum Overlap Junction Optimizer; https://github.com/cband/MOJO).,True,False,False
ef7b35ee-0e7d-4827-b879-9e4c2116e8c6,"Next, the raw 3D T1 MRI data underwent processing for surface-based cortex reconstruction and volumetric segmentation using the Freesurfer image analysis software (http://surfer.nmr.mgh.harvard.edu/) version 5.1 installed on a CentOS4 x86_64 cluster.",True,False,False
f03abbf0-15b2-4a2d-99c5-72dcd130df26,"34 We use the Stata code developed by Sergio Correia (reghdfe.ado) available at https://ideas.repec.org/c/boc/bocode/s457874.html (last visited September 23,2016).",True,False,False
f22ac9f4-85b5-418b-b0c7-d1a5f9a5ea2d,"The inhibitory effect of compounds on IDO cannot imply a similar influence on tryptophan 2,3-dioxygenase (TDO), because structural homology between TDO and IDO is rather limited, Uniprot identity 12.357%, ( http: // www.uniprot.org / uniprot / ?query = reviewed%3Ayes ), ClustalW alignment score −14 ( http: // www.ebi.ac.uk / Tools / msa / clustalw2 /).",True,False,False
f2f5ddc7-b318-42cc-8f3f-e0c1dbc9a24b,All primers for E2F-1 target genes were designed with the Primer3: WWW primer tool program (http://biotools.umassmed.edu/bioapps/ primer3_www.cgi) and are shown in the table 1.,True,False,False
f56fccad-ac3f-47c0-a8a7-c48aa895e29f,"Gene expression was compared with the web-based software package for the PCR Array System (http://www.superarray.com/ pcr/arrayanalysis.php), which automatically performs all ΔΔCt based fold-change calculations from the specific uploaded raw threshold cycle data.",True,False,False
f8fe121c-c064-4786-aa0f-a0ae21a479c9,"The raw data supporting the conclusions of this article will be made available by the authors, without undue reservation.",True,False,False
fa2b2905-5624-449c-bc30-13682e2f5e84,"The pooled RNA samples of each experimental group (control, GDF5wt, and GDF5N445T at time points days 3, 5, 7 and 14) were analyzed at the Laboratory of Functional Genomics Charité (LFGC) using the Affymetrix GeneChip expression analysis system (GeneChip Rat Gene 1.0 ST Array; Affymetrix, CA).",True,False,False
fadae1a1-636c-45b6-acca-439848272b96,In our context the online communication software Skype (http:// www.skype.com) and the word processing application Google Docs (http://www.google.com/google-d-s/intl/de/ tour1.html) were used.,True,False,False
fbdacd7f-c51f-4453-99f8-07799f76fa27,The 3D structure is shown with Jmol (http://www.jmol.org/) with the users' chosen first codon as the CDS.,True,False,False
fe4144c1-9a79-459e-b1a1-3092b2e0e21a,These tags enable the user to search for experiments by tissue expression on the miRBase search page (http://www.mirbase.org/search.shtml).,True,False,False
ff6bdc23-bfae-4e81-945b-945edb2694e6,"Under QBOL, informative loci from the selected quarantine species and their taxonomically related species were subjected to DNA barcoding from voucher specimens in order to produce reliable DNA barcode sequences that are made publicly available through an online and searchable database called Q-bank (www.q-bank. eu) (Bonants et al. 2010).",True,False,False
ff6bdc23-bfae-4e81-945b-945edb2694e6,"Sequences derived in this study were lodged with GenBank, the alignments in TreeBASE (www.treebase.org), and taxonomic novelties in MycoBank (www.MycoBank.org) (Crous et al. 2004a).",True,False,False
PMC1274293,"We developed a software tool, SNPdetector, for automated identification of SNPs and mutations in fluorescence-based resequencing reads.
",False,True,False
PMC1274293,"SNPdetector was designed to model the process of human visual inspection and has a very low false positive and false negative rate.
",False,True,False
PMC1274293,"During the development of SNPdetector, we used the mouse resequencing data as the training dataset because heterozygotes in inbred mouse strains are almost always false positive as a result of mouse breeding history.
",False,True,False
PMC1283974,"We have recently developed Mindboggle as a fully automated, feature-matching approach to assign anatomical labels to cortical structures and activity in human brain MRI data.
",False,True,False
PMC1283974,"In this paper, we have chosen to extend the use of an individual atlas to multiple atlases in a recently introduced, fully automated, feature-based nonlinear labeling method called Mindboggle (freely downloadable, open source Matlab code) [63,85].
",False,True,False
PMC1388242,"We have developed a comprehensive software tool, WholePathwayScope (WPS), for deriving biological insights from analysis of HTP data.
",False,True,False
PMC1388242,"To facilitate the simultaneous analysis and comparison of multiple HTP experiments in the context of biological pathways and association networks, and allow pattern extraction of a selected gene list with biological themes, we developed a stand-alone, Windows-based software tool called WholePathwayScope, or WPS.
",False,True,False
PMC1388242,"We have described WPS, as a new pathway-based analysis tool, that facilitates and enhances the analysis of HTP data in the context of biological pathways and networks.
",False,True,False
PMC1635267,"In the present paper, new algorithms for SNP microarray data analysis and the software, AccuTyping, developed based on these algorithms are described.
",False,True,False
PMC1635267,"A computer software, AccuTyping, was developed based on the algorithms described above.
",False,True,False
PMC1660556,"Here we describe coXpress, an R package that allows researchers to identify groups of genes that are differentially co-expressed.
",False,True,False
PMC1660556,"We have developed coXpress as a means of identifying groups of genes that are differentially co-expressed.
",False,True,False
PMC1660556,"Here we describe coXpress, a simple and easy to use package that allows users to explore differential co-expression in an intuitive way.
",False,True,False
PMC1660556,"CoXpress is released as a package for R.
",False,True,False
PMC1660556,"CoXpress is written in the native R language and has been fully tested on both windows and linux.
",False,True,False
PMC2386491,"Here I will introduce GenomePop, a forward simulation program that fulfills the above requirements.
",False,True,False
PMC2386491,"Here I will introduce the program GenomePop that fulfills the mentioned requirements.
",False,True,False
PMC2500018,"We have developed LAMINA (Leaf shApe deterMINAtion), a new tool for the automated analysis of images of leaves.
",False,True,False
PMC2537576,"We developed ProteoLens as a JAVA-based visual analytic software tool for creating, annotating and exploring multi-scale biological networks.
",False,True,False
PMC2537576,"We developed ProteoLens as a new visual analytic software platform for creating, annotating and analyzing multi-scale biological networks.
",False,True,False
PMC2537576,"In the next several sections, we first describe ProteoLens implementation and then demonstrate how it can be used to enable multi-scale biological network-based research through three case studies.
",False,True,False
PMC2581597,"Here we introduced PSICIC as a robust and generally-applicable computational method for automating the high-resolution quantitative analysis of cellular image data.
",False,True,False
PMC2581597,"We gratefully acknowledge Sidhartha Goyal and Kerwyn Huang for helpful discussions during the development of PSICIC and Gitai lab members for their assistance with experiments.
",False,True,False
PMC2688269,"We developed EpiGRAPH to fill this gap, thereby enabling biologists to perform advanced bioinformatic analysis and prediction with little need for bioinformatic support.
",False,True,False
PMC2688269,"EpiGRAPH was developed with this scenario in mind and prototypes software paradigms required for distributed genome analysis by concerted action of specialized tools.
",False,True,False
PMC2704872,"Herein we present PoreWalker, a fully automated method, which detects and fully characterises channels in transmembrane proteins from their 3D structures.
",False,True,False
PMC2704872,"Herein we present PoreWalker, a method to provide a detailed description of the three dimensional geometry of a channel (or pore) through a transmembrane protein, given the coordinates of the protein structure.
",False,True,False
PMC2704872,"We developed PoreWalker, a novel web-available method for the detection and characterisation of channels in transmembrane proteins from their three-dimensional structure.
",False,True,False
PMC2811132,"We present a bioinformatics solution (3PD) to support the experimentalist in detecting long-ranging intra or inter chromosomal contacts by Chromosome conformation capture (3C) assays.
",False,True,False
PMC2811132,"In summary, our software 3PD facilitates genome-wide primer design for 3C experiments in a matter of seconds.
",False,True,False
PMC2811132,"Finally, we have introduced a web interface to our 3PD software and we have provided a runtime benchmark on real-world problem sizes.
",False,True,False
PMC2832824,"In an effort to address these needs, we have developed BEDTools, a fast and flexible suite of utilities for common operations on genomic features.
",False,True,False
PMC2921379,"We have developed ANDES, a software library and a suite of applications, written in Perl and R, for the statistical ANalyses of DEep Sequencing.
",False,True,False
PMC2921379,"The applications we have implemented in ANDES allow an investigator to identify and compare the variations within a sample or among multiple samples.
",False,True,False
PMC2930644,"Here we present the first online interactive Rank Products analysis tool RankProdIt.
",False,True,False
PMC3034234,"Here we present NeuroMap, a new interactive Matlab-based software for spatiotemporal mapping of MEA data.
",False,True,False
PMC3034234,"Because such approach has, to our knowledge, not been adapted for mapping MEA data, here we present NeuroMap, an interactive Matlab-based software for mapping MEA data based on spline interpolation.
",False,True,False
PMC3034234,"For this purpose, an image warping tool was implemented in NeuroMap, based on a moving least squares algorithm employing rigid transformations for a realistic deformation (Schaefer et al., 2006).
",False,True,False
PMC3034234,"We presented NeuroMap, an interactive software for spatiotemporal mapping of 2D and 3D MEA data.
",False,True,False
PMC3072343,"We introduce MicroSyn software as a means of detecting microsynteny in adjacent genomic regions surrounding genes in gene families.
",False,True,False
PMC3072343,"MicroSyn was designed for both experienced and non-expert users with a user-friendly graphical-user interface.
",False,True,False
PMC3072343,"We have developed a tool, called MicroSyn, to semi-automatically detect microsynteny within an individual gene family.
",False,True,False
PMC3072343,"In particular, MicroSyn was designed for both experienced and non-expert users.
",False,True,False
PMC3072343,"In this study, we took advantages of newly available whole genome resources, and developed a program, MicroSyn, a semi-automated tool, to provide an additional valuable means to address the problem intrinsic in the computational methods and sequence qualities themselves in gene family analysis.
",False,True,False
PMC3102222,"ProDySummary: We developed a Python package, ProDy, for structure-based analysis of protein dynamics.
",False,True,False
PMC3102222,"We developed ProDy to analyze and retrieve biologically significant information from such heterogeneous structural datasets.
",False,True,False
PMC3102222,"In ProDy, we implemented algorithms for optimal alignment of such heterogeneous datasets and building corresponding covariance matrices.
",False,True,False
PMC3161910,"Here we present a tool, Podbat (Positioning database and analysis tool), that incorporates data from various sources and allows detailed dissection of the entire range of chromatin modifications simultaneously.
",False,True,False
PMC3161910,"We set out to develop an integrated computational tool, Podbat (Positioning database and analysis tool) for use on epigenomics datasets.
",False,True,False
PMC3280956,"The DOGS software was implemented in the programming language Java (Oracle Corporation, 500 Oracle Parkway, Redwood Shores, CA 94065, USA) version 1.6 and uses the Chemistry Development Kit (CDK, version 1.0.2) [23], [24].
",True,True,False
PMC3280956,"Here, we present a new approach to computer-assisted de novo design of ligand candidate structures, and describe its implementation in the software tool DOGS (Design Of Genuine Structures).
",False,True,False
PMC3289918,"Our C++ framework, named gpu-lasso, implements the mixed L1 and L2 penalized regression model of Zhou et al. (2010) on datasets with any arbitrary number of variables. ",False,True,False
PMC3289918,"We describe our scalable framework gpu-lasso, which can be particularly useful for fitting sparse models in high-dimensional settings. ",False,True,False
PMC3299741,"We designed and developed a new method, MSACompro, to synergistically incorporate predicted secondary structure, relative solvent accessibility, and residue-residue contact information into the currently most accurate posterior probability-based MSA methods to improve the accuracy of multiple sequence alignments.
",False,True,False
PMC3299741,"Then we developed MSACompro, a new multiple sequence alignment method, which effectively utilizes predicted secondary structure, relative solvent accessibility, and residue-residue contact map together with posterior alignment probabilities produced by both pair hidden Markov models and partition function as in MSAProbs [4].
",False,True,False
PMC3356847,"We introduce RNA-SeQC, a program which provides key measures of data quality.
",False,True,False
PMC3356847,"Here we present RNA-SeQC, a metrics tool with application to two domains: experiment design and process optimization; and quality control prior to computational analysis.
",False,True,False
PMC3356847,"Implemented in Java, RNA-SeQC is platform independent and requires no installation.
",False,True,False
PMC3436805,"Results: We have developed an SV discovery method, called DELLY, that integrates short insert paired-ends, long-range mate-pairs and split-read alignments to accurately delineate genomic rearrangements at single-nucleotide resolution.
",False,True,False
PMC3436805,"Herein, we report a new integrative approach, called DELLY, that combines short-range and long-range paired-end mapping and split-read analysis for the discovery-at single nucleotide resolution-of balanced and unbalanced forms of structural variation, i.e. deletions, tandem duplications, inversions and translocations, achieving high sensitivity and specificity throughout the genome and for SVs falling into a wide size spectrum.
",False,True,False
PMC3445547,"We present a general fragmentation methodology and accompanying tools called FragIt to help setup these calculations.
",False,True,False
PMC3445547,"We present an open source fragmentation methodology, an accompanying command line tool and a corresponding web service called FragIt that enables one to easily fragment any molecule or system of interest using predefined (or custom) patterns to locate fragmentation points.
",False,True,False
PMC3463482,"Here we report a comprehensive suite for the well-known Poisson-Boltzmann solver, DelPhi, enriched with additional features to facilitate DelPhi usage.
",False,True,False
PMC3463482,"In this work, we described the DelPhi package and associated resources.
",False,True,False
PMC3467035,"Here, we describe a new bioinformatic tool, called Functional Identification of SNPs (FunciSNP) to aid in the identification of candidate functional SNPs associated with a phenotype by integrating and correlating knowledge obtained from three whole-genome sequencing data types (1000 genomes, GWAS SNPs and sequence-based chromatin maps).
",False,True,False
PMC3467035,"We developed FunciSNP to fully integrate information derived from GWAS, 1000 genomes database and chromatin mapping/epigenomics data in order to identify candidate functional SNPs.
",False,True,False
PMC3516542,"By using our software (ACME) to study somite formation, we were able to segment touching cells with high accuracy and reliably quantify changes in morphogenetic parameters such as cell shape and size, and the arrangement of epithelial and mesenchymal cells.
",True,True,False
PMC3533878,"PyMS is a novel software package for the processing of raw GC-MS data, particularly suitable for scripting of customized processing pipelines and for data processing in batch mode.
",False,True,False
PMC3533878,"Here we describe PyMS, a novel GC-MS processing software that decouples data processing methods from GUI-based interface.
",False,True,False
PMC3533878,"We present details of the PyMS implementation, give an overview of current data processing capabilities, and analyze real-life data analysis scenarios based on custom data sets.
",False,True,False
PMC3547792,"We present Redirector, a new Flux Balance Analysis-based framework for identifying engineering targets to optimize metabolite production in complex pathways.
",False,True,False
PMC3597547,"Chaste is developed using industrially-derived techniques, in particular test-driven development, to ensure code quality, re-use and reliability.
",False,True,False
PMC3597547,"Cancer, Heart And Soft Tissue Environment (Chaste) has been developed to enable the study of novel problems in computational physiology and biology.
",False,True,False
PMC3597547,"Chaste is written in C++, a compiled language that allows object-oriented class definitions.
",False,True,False
PMC3597547,"Chaste is developed using an ‘agile’ development methodology, using many features of eXtreme Programming (XP) [19].
",False,True,False
PMC3661053,"Results: We have developed biographer, a web-based renderer and editor for reaction networks, which can be integrated as a library into tools dealing with network-related information.
",False,True,False
PMC368431,"We present VisANT, an application for integrating biomolecular interaction data into a cohesive, graphical interface.
",False,True,False
PMC368431,"VisANT has been developed to provide interactive visual mining of biological interaction data sets.
",False,True,False
PMC3715403,"We have developed GEMINI (GEnome MINIng), a flexible software package for exploring all forms of human genetic variation.
",False,True,False
PMC3715403,"Unlike existing tools, GEMINI integrates genetic variation with a diverse and adaptable set of genome annotations (e.g., dbSNP, ENCODE, UCSC, ClinVar, KEGG) into a unified database to facilitate interpretation and data exploration.
",False,True,False
PMC3715403,"We have therefore developed GEMINI (GEnome MINIng), a novel software package that integrates genetic variation in the VCF format [3] with both automatically installed and researcher-defined genome annotations into a unified database framework.
",False,True,False
PMC3731670,"Here, we present a novel Python-based toolbox called HDDM (hierarchical drift diffusion model), which allows fast and flexible estimation of the the drift-diffusion model and the related linear ballistic accumulator model.
",False,True,False
