id,sentence,used,created,mention,context
PMC2537576,"We developed ProteoLens as a JAVA-based visual analytic software tool for creating, annotating and exploring multi-scale biological networks.
",False,True,False,"We developed ProteoLens as a JAVA-based visual analytic software tool for creating, annotating and exploring multi-scale biological networks.
 It supports direct database connectivity to either Oracle or PostgreSQL database tables/views, on which SQL statements using both Data Definition Languages (DDL) and Data Manipulation languages (DML) may be specified."
PMC2537576,"We developed ProteoLens as a new visual analytic software platform for creating, annotating and analyzing multi-scale biological networks.
",False,True,False,"We developed ProteoLens as a new visual analytic software platform for creating, annotating and analyzing multi-scale biological networks.
 When compared with existing biological network visualization tools, ProteoLens introduced a new set of design choices, which made it easy for bioinformatics expert data analysts work on large sets of biological networks and Omics data."
PMC2581597,"Here we introduced PSICIC as a robust and generally-applicable computational method for automating the high-resolution quantitative analysis of cellular image data.
",False,True,False,"However, analysis of light microscopy images has rarely taken advantage of the knowledge that cell boundaries are smooth well below the wavelength resolution of light or implemented approaches for comparing cells of variable and irregular morphologies. Here we introduced PSICIC as a robust and generally-applicable computational method for automating the high-resolution quantitative analysis of cellular image data.
 We demonstrated that PSICIC can identify cell borders with accuracy and precision nearly an order of magnitude greater than conventional pixel-limited thresholding approaches, bringing the information content of light microscopy images towards the nanometer-scale regime once thought to be exclusive to electron microscopy."
PMC2688269,"We developed EpiGRAPH to fill this gap, thereby enabling biologists to perform advanced bioinformatic analysis and prediction with little need for bioinformatic support.
",False,True,False,"For this step, a comprehensive and easy-to-use toolkit has been lacking. We developed EpiGRAPH to fill this gap, thereby enabling biologists to perform advanced bioinformatic analysis and prediction with little need for bioinformatic support.
 We demonstrate the interplay of UCSC Genome Browser, Galaxy and EpiGRAPH in a case study focusing on the (epi)genomic characteristics of highly polymorphic promoter regions in the human genome."
PMC2688269,"EpiGRAPH was developed with this scenario in mind and prototypes software paradigms required for distributed genome analysis by concerted action of specialized tools.
",False,True,False,"Finally, the decentrally calculated results are merged and displayed to the user at the central genome browser front-end. EpiGRAPH was developed with this scenario in mind and prototypes software paradigms required for distributed genome analysis by concerted action of specialized tools.
"
PMC2704872,"Herein we present PoreWalker, a fully automated method, which detects and fully characterises channels in transmembrane proteins from their 3D structures.
",False,True,False,"Herein we present PoreWalker, a fully automated method, which detects and fully characterises channels in transmembrane proteins from their 3D structures.
 A stepwise procedure is followed in which the pore centre and pore axis are first identified and optimised using geometric criteria, and then the biggest and longest cavity through the channel is detected."
PMC2704872,"Herein we present PoreWalker, a method to provide a detailed description of the three dimensional geometry of a channel (or pore) through a transmembrane protein, given the coordinates of the protein structure.
",False,True,False,"Herein we present PoreWalker, a method to provide a detailed description of the three dimensional geometry of a channel (or pore) through a transmembrane protein, given the coordinates of the protein structure.
 These 3D pore descriptors provide a quantitative description, including the size, shape and regularity of the pore, which we hope will help to explain pore specificity, the critical biological function of these molecules."
PMC2704872,"We developed PoreWalker, a novel web-available method for the detection and characterisation of channels in transmembrane proteins from their three-dimensional structure.
",False,True,False,"We developed PoreWalker, a novel web-available method for the detection and characterisation of channels in transmembrane proteins from their three-dimensional structure.
 PoreWalker is fully automated and very user-friendly, requiring as input only the 3D coordinates of a transmembrane protein structure."
PMC2811132,"We present a bioinformatics solution (3PD) to support the experimentalist in detecting long-ranging intra or inter chromosomal contacts by Chromosome conformation capture (3C) assays.
",False,True,False,"We present a bioinformatics solution (3PD) to support the experimentalist in detecting long-ranging intra or inter chromosomal contacts by Chromosome conformation capture (3C) assays.
 3C assays take a snapshot of chromosomal contacts by a fixation step and quantify them by PCR."
PMC2811132,"In summary, our software 3PD facilitates genome-wide primer design for 3C experiments in a matter of seconds.
",False,True,False,"In summary, our software 3PD facilitates genome-wide primer design for 3C experiments in a matter of seconds.
 Our software is available as a web server at: http://www.pristionchus.org/3CPrimerDesign/."
PMC2811132,"Finally, we have introduced a web interface to our 3PD software and we have provided a runtime benchmark on real-world problem sizes.
",False,True,False,"We have discussed the critical steps and constraints in 3C primer design and how our program implements them. Finally, we have introduced a web interface to our 3PD software and we have provided a runtime benchmark on real-world problem sizes.
 We demonstrated that our primers perform as good as hand-crafted primers on a control template from random ligations of yeast genomic DNA."
PMC2832824,"In an effort to address these needs, we have developed BEDTools, a fast and flexible suite of utilities for common operations on genomic features.
",False,True,False,"This necessity is made more acute by the data volume produced by current DNA sequencing technologies. In an effort to address these needs, we have developed BEDTools, a fast and flexible suite of utilities for common operations on genomic features.
"
PMC2921379,"We have developed ANDES, a software library and a suite of applications, written in Perl and R, for the statistical ANalyses of DEep Sequencing.
",False,True,False,"We have developed ANDES, a software library and a suite of applications, written in Perl and R, for the statistical ANalyses of DEep Sequencing.
 The fundamental data structure underlying ANDES is the position profile, which contains the nucleotide distributions for each genomic position resultant from a multiple sequence alignment (MSA)."
PMC2921379,"The applications we have implemented in ANDES allow an investigator to identify and compare the variations within a sample or among multiple samples.
",False,True,False,"The applications we have implemented in ANDES allow an investigator to identify and compare the variations within a sample or among multiple samples.
 Three independent projects that have used ANDES will be described in the ""Results and Discussion"" section."
PMC2930644,"Here we present the first online interactive Rank Products analysis tool RankProdIt.
",False,True,False,"Thus, it is apparent that there is a need for an interface to the Rank Products tool such that users can analyse their own data in an intuitive, 'clickable' manner. Here we present the first online interactive Rank Products analysis tool RankProdIt.
"
PMC3034234,"Here we present NeuroMap, a new interactive Matlab-based software for spatiotemporal mapping of MEA data.
",False,True,False,"Yet, current options for spatiotemporal representation of MEA-collected data remain limited. Here we present NeuroMap, a new interactive Matlab-based software for spatiotemporal mapping of MEA data.
 NeuroMap uses thin plate spline interpolation, which provides several assets with respect to conventional mapping methods used currently."
PMC3034234,"Because such approach has, to our knowledge, not been adapted for mapping MEA data, here we present NeuroMap, an interactive Matlab-based software for mapping MEA data based on spline interpolation.
",False,True,False,"Because such approach has, to our knowledge, not been adapted for mapping MEA data, here we present NeuroMap, an interactive Matlab-based software for mapping MEA data based on spline interpolation.
 NeuroMap presents itself in a graphical, user-friendly, interface allowing complete parameterization of algorithms, and visual renderings."
PMC3034234,"For this purpose, an image warping tool was implemented in NeuroMap, based on a moving least squares algorithm employing rigid transformations for a realistic deformation (Schaefer et al., 2006).
",False,True,False,"For coregistration of activity onto anatomical pictures, fine image warping is sometimes required for accurate matching of picture with recording sites locations. For this purpose, an image warping tool was implemented in NeuroMap, based on a moving least squares algorithm employing rigid transformations for a realistic deformation (Schaefer et al., 2006).
 This warping strategy consists in defining a set of control points p and their deformed positions q."
PMC3072343,"We introduce MicroSyn software as a means of detecting microsynteny in adjacent genomic regions surrounding genes in gene families.
",False,True,False,"We introduce MicroSyn software as a means of detecting microsynteny in adjacent genomic regions surrounding genes in gene families.
 MicroSyn searches for conserved, flanking colinear homologous gene pairs between two genomic fragments to determine the relationship between two members in a gene family."
PMC3072343,"MicroSyn was designed for both experienced and non-expert users with a user-friendly graphical-user interface.
",False,True,False,"As a result, gene duplication history can be inferred from the output independent of gene sequences. MicroSyn was designed for both experienced and non-expert users with a user-friendly graphical-user interface.
 MicroSyn is available from: http://fcsb.njau.edu.cn/microsyn/."
PMC3072343,"We have developed a tool, called MicroSyn, to semi-automatically detect microsynteny within an individual gene family.
",False,True,False,"We have developed a tool, called MicroSyn, to semi-automatically detect microsynteny within an individual gene family.
 In particular, MicroSyn was designed for both experienced and non-expert users."
PMC3072343,"In particular, MicroSyn was designed for both experienced and non-expert users.
",False,True,False,"We have developed a tool, called MicroSyn, to semi-automatically detect microsynteny within an individual gene family. In particular, MicroSyn was designed for both experienced and non-expert users.
 To demonstrate the utility and use of MicroSyn, we presented a case study of the evolution of miR167 gene family in Arabidopsis thaliana (Arabidopsis), Populus trichocarpa (Populus), Vitis vinifera (grape) and Oryza sativa (rice)."
PMC3072343,"In this study, we took advantages of newly available whole genome resources, and developed a program, MicroSyn, a semi-automated tool, to provide an additional valuable means to address the problem intrinsic in the computational methods and sequence qualities themselves in gene family analysis.
",False,True,False,"In this study, we took advantages of newly available whole genome resources, and developed a program, MicroSyn, a semi-automated tool, to provide an additional valuable means to address the problem intrinsic in the computational methods and sequence qualities themselves in gene family analysis.
 MicroSyn is particularly useful for identification of conserved synteny among regions surrounding genes in a gene family."
PMC3102222,"ProDySummary: We developed a Python package, ProDy, for structure-based analysis of protein dynamics.
",False,True,False,"ProDySummary: We developed a Python package, ProDy, for structure-based analysis of protein dynamics.
 ProDy allows for quantitative characterization of structural variations in heterogeneous datasets of structures experimentally resolved for a given biomolecular system, and for comparison of these variations with the theoretically predicted equilibrium dynamics."
PMC3102222,"We developed ProDy to analyze and retrieve biologically significant information from such heterogeneous structural datasets.
",False,True,False,"The lack of software for performing such operations is primarily due to the non-uniform content of structural datasets such as sequence variations at particular regions, including missing or substituted residues, short segments or loops. We developed ProDy to analyze and retrieve biologically significant information from such heterogeneous structural datasets.
 ProDy delivers information on the structural variability of target systems and allows for systematic comparison with the intrinsic dynamics predicted by theoretical models and methods, thus helping gain insight into the relation between structure, dynamics and function."
PMC3102222,"In ProDy, we implemented algorithms for optimal alignment of such heterogeneous datasets and building corresponding covariance matrices.
",False,True,False,"These are usually heterogeneous datasets, in the sense that they have disparate coordinate data arising from sequence dissimilarities, insertions/deletions or missing data due to unresolved disordered regions. In ProDy, we implemented algorithms for optimal alignment of such heterogeneous datasets and building corresponding covariance matrices.
 Covariance matrices describe the mean-square deviations in atomic coordinates from their mean position (diagonal elements) or the correlations between their pairwise fluctuations (off-diagonal elements)."
PMC3161910,"Here we present a tool, Podbat (Positioning database and analysis tool), that incorporates data from various sources and allows detailed dissection of the entire range of chromatin modifications simultaneously.
",False,True,False,"To interpret epigenomics data, a spectrum of different interconnected datasets is needed, ranging from the genome sequence and positions of histones, together with their modifications and variants, to the transcriptional output of genomic regions. Here we present a tool, Podbat (Positioning database and analysis tool), that incorporates data from various sources and allows detailed dissection of the entire range of chromatin modifications simultaneously.
 Podbat can be used to analyze, visualize, store and share epigenomics data."
PMC3161910,"We set out to develop an integrated computational tool, Podbat (Positioning database and analysis tool) for use on epigenomics datasets.
",False,True,False,"We set out to develop an integrated computational tool, Podbat (Positioning database and analysis tool) for use on epigenomics datasets.
 Podbat is freely available and open source, focuses on scientific clarity and user-friendliness, and implements robust and cutting-edge algorithms."
PMC3280956,"Here, we present a new approach to computer-assisted de novo design of ligand candidate structures, and describe its implementation in the software tool DOGS (Design Of Genuine Structures).
",False,True,False,"Here, we present a new approach to computer-assisted de novo design of ligand candidate structures, and describe its implementation in the software tool DOGS (Design Of Genuine Structures).
 DOGS represents a medicinal chemistry-inspired method for the de novo design of drug-like compounds, placing special emphasis on the synthesizability of the designed molecules."
PMC3289918,"Our C++ framework, named gpu-lasso, implements the mixed L1 and L2 penalized regression model of Zhou et al. (2010) on datasets with any arbitrary number of variables. ",False,True,False,"Our C++ framework, named gpu-lasso, implements the mixed L1 and L2 penalized regression model of Zhou et al. (2010) on datasets with any arbitrary number of variables.  L1 penalties enforce sparsity, whereas L2 penalties enable correlated predictors within groups (e.g. genes, pathways) to enter the model as well."
PMC3289918,"We describe our scalable framework gpu-lasso, which can be particularly useful for fitting sparse models in high-dimensional settings. ",False,True,False,"We describe our scalable framework gpu-lasso, which can be particularly useful for fitting sparse models in high-dimensional settings.  To demonstrate how one can carry out Monte Carlo routines with our framework, we provide full source code listing for the C++ class that implements Stability Selection in our Supplementary Material."
PMC3299741,"We designed and developed a new method, MSACompro, to synergistically incorporate predicted secondary structure, relative solvent accessibility, and residue-residue contact information into the currently most accurate posterior probability-based MSA methods to improve the accuracy of multiple sequence alignments.
",False,True,False,"We designed and developed a new method, MSACompro, to synergistically incorporate predicted secondary structure, relative solvent accessibility, and residue-residue contact information into the currently most accurate posterior probability-based MSA methods to improve the accuracy of multiple sequence alignments.
 The method is different from the multiple sequence alignment methods (e.g. 3D-Coffee) that use the tertiary structure information of some sequences since the structural information of our method is fully predicted from sequences."
PMC3299741,"Then we developed MSACompro, a new multiple sequence alignment method, which effectively utilizes predicted secondary structure, relative solvent accessibility, and residue-residue contact map together with posterior alignment probabilities produced by both pair hidden Markov models and partition function as in MSAProbs [4].
",False,True,False,"In order to use the predicted structural information to advance the state of the art of multiple sequence alignment, we first compared the existing multiple sequence alignment tools on the standard benchmark data sets such as BAliBASE, SABmark and OXBENCH, which showed that MAFFT, T-coffee, MSAProbs, and ProbCons yielded the best performance. Then we developed MSACompro, a new multiple sequence alignment method, which effectively utilizes predicted secondary structure, relative solvent accessibility, and residue-residue contact map together with posterior alignment probabilities produced by both pair hidden Markov models and partition function as in MSAProbs [4].
 The assessment results of MSACompro compared to the benchmark data sets from BAliBASE, SABmark and OXBENCH showed that incorporating predicted structural information has improved the accuracy of multiple sequence alignment over most existing tools without using structural features and sometimes the improvement is substantial."
PMC3356847,"We introduce RNA-SeQC, a program which provides key measures of data quality.
",False,True,False,"Assessment of sequencing performance and library quality is critical to the interpretation of RNA-seq data, yet few tools exist to address this issue. We introduce RNA-SeQC, a program which provides key measures of data quality.
 These metrics include yield, alignment and duplication rates; GC bias, rRNA content, regions of alignment (exon, intron and intragenic), continuity of coverage, 3'/5' bias and count of detectable transcripts, among others."
PMC3356847,"Here we present RNA-SeQC, a metrics tool with application to two domains: experiment design and process optimization; and quality control prior to computational analysis.
",False,True,False,"Here we present RNA-SeQC, a metrics tool with application to two domains: experiment design and process optimization; and quality control prior to computational analysis.
 Metrics such as duplication rate, rRNA abundance, alignment rates, coverage continuity and correlation to reference expression profiles are highly informative during selection of experiment conditions and library construction methods."
PMC3356847,"Implemented in Java, RNA-SeQC is platform independent and requires no installation.
",False,True,False,"Implemented in Java, RNA-SeQC is platform independent and requires no installation.
 For investigators who prefer a web interface to a command-line tool, this software can be run using the GenePattern web interface found at http://www.GenePattern.org."
PMC3436805,"Results: We have developed an SV discovery method, called DELLY, that integrates short insert paired-ends, long-range mate-pairs and split-read alignments to accurately delineate genomic rearrangements at single-nucleotide resolution.
",False,True,False,"Results: We have developed an SV discovery method, called DELLY, that integrates short insert paired-ends, long-range mate-pairs and split-read alignments to accurately delineate genomic rearrangements at single-nucleotide resolution.
 DELLY is suitable for detecting copy-number variable deletion and tandem duplication events as well as balanced rearrangements such as inversions or reciprocal translocations."
PMC3436805,"Herein, we report a new integrative approach, called DELLY, that combines short-range and long-range paired-end mapping and split-read analysis for the discovery-at single nucleotide resolution-of balanced and unbalanced forms of structural variation, i.e. deletions, tandem duplications, inversions and translocations, achieving high sensitivity and specificity throughout the genome and for SVs falling into a wide size spectrum.
",False,True,False,"Herein, we report a new integrative approach, called DELLY, that combines short-range and long-range paired-end mapping and split-read analysis for the discovery-at single nucleotide resolution-of balanced and unbalanced forms of structural variation, i.e. deletions, tandem duplications, inversions and translocations, achieving high sensitivity and specificity throughout the genome and for SVs falling into a wide size spectrum.
 Thereby, DELLY has been specifically geared towards enabling SV calling in the presence of different paired-end sequencing libraries with distinct insert sizes (Fig. 1)."
PMC3445547,"We present a general fragmentation methodology and accompanying tools called FragIt to help setup these calculations.
",False,True,False,"Previous tools relies on specific annotations in structure files for automatic and successful fragmentation such as residues in PDB files. We present a general fragmentation methodology and accompanying tools called FragIt to help setup these calculations.
 FragIt uses the SMARTS language to locate chemically appropriate fragments in large structures and is applicable to fragmentation of any molecular system given suitable SMARTS patterns."
PMC3445547,"We present an open source fragmentation methodology, an accompanying command line tool and a corresponding web service called FragIt that enables one to easily fragment any molecule or system of interest using predefined (or custom) patterns to locate fragmentation points.
",False,True,False,"We present an open source fragmentation methodology, an accompanying command line tool and a corresponding web service called FragIt that enables one to easily fragment any molecule or system of interest using predefined (or custom) patterns to locate fragmentation points.
 As output, FragIt creates an input file to the FMO method in GAMESS with reasonable defaults so the calculation can be started directly."
PMC3463482,"Here we report a comprehensive suite for the well-known Poisson-Boltzmann solver, DelPhi, enriched with additional features to facilitate DelPhi usage.
",False,True,False,"Here we report a comprehensive suite for the well-known Poisson-Boltzmann solver, DelPhi, enriched with additional features to facilitate DelPhi usage.
 The suite allows for easy download of both DelPhi executable files and source code along with a makefile for local installations."
PMC3463482,"In this work, we described the DelPhi package and associated resources.
",False,True,False,"In this work, we described the DelPhi package and associated resources.
 DelPhi is a comprehensive suite including DelPhi website, web server, forum, DelPhi software and other tools."
PMC3467035,"Here, we describe a new bioinformatic tool, called Functional Identification of SNPs (FunciSNP) to aid in the identification of candidate functional SNPs associated with a phenotype by integrating and correlating knowledge obtained from three whole-genome sequencing data types (1000 genomes, GWAS SNPs and sequence-based chromatin maps).
",False,True,False,"Here, we describe a new bioinformatic tool, called Functional Identification of SNPs (FunciSNP) to aid in the identification of candidate functional SNPs associated with a phenotype by integrating and correlating knowledge obtained from three whole-genome sequencing data types (1000 genomes, GWAS SNPs and sequence-based chromatin maps).
 Integrating non-coding regions as annotated by chromatin mapping helps inform and prioritize candidate regulatory regions for follow up molecular experiments."
PMC3467035,"We developed FunciSNP to fully integrate information derived from GWAS, 1000 genomes database and chromatin mapping/epigenomics data in order to identify candidate functional SNPs.
",False,True,False,"However, to our knowledge, no open source or freely available tool exists to perform these functions. We developed FunciSNP to fully integrate information derived from GWAS, 1000 genomes database and chromatin mapping/epigenomics data in order to identify candidate functional SNPs.
 We expect FunciSNP will better assist molecular epidemiologist and biologist in characterizing candidate markers for risk in complex diseases such as cancer, diabetes, obesity, Alzheimer's disease and others."
PMC3533878,"PyMS is a novel software package for the processing of raw GC-MS data, particularly suitable for scripting of customized processing pipelines and for data processing in batch mode.
",False,True,False,"PyMS is a novel software package for the processing of raw GC-MS data, particularly suitable for scripting of customized processing pipelines and for data processing in batch mode.
 PyMS provides limited graphical capabilities and can be used both for routine data processing and interactive/exploratory data analysis."
PMC3533878,"Here we describe PyMS, a novel GC-MS processing software that decouples data processing methods from GUI-based interface.
",False,True,False,"Here we describe PyMS, a novel GC-MS processing software that decouples data processing methods from GUI-based interface.
 PyMS currently implements a complete set of methods required in typical GC-MS data processing, including reading of standard data formats, baseline correction, nose filtering, peak detection, peak deconvolution, peak integration, and peak alignment based on dynamic programming described previously."
PMC3533878,"We present details of the PyMS implementation, give an overview of current data processing capabilities, and analyze real-life data analysis scenarios based on custom data sets.
",False,True,False,"PyMS currently implements a complete set of methods required in typical GC-MS data processing, including reading of standard data formats, baseline correction, nose filtering, peak detection, peak deconvolution, peak integration, and peak alignment based on dynamic programming described previously. We present details of the PyMS implementation, give an overview of current data processing capabilities, and analyze real-life data analysis scenarios based on custom data sets.
 For the purpose of PyMS evaluation we have designed several experiments, including a mixture of 45 metabolites representing a variety of chemical classes (sugars, organic acids, amino acids, sugar phosphates), and a series of experiments where the sample was foetal calf serum spiked with quantitative amounts of metabolite standards."
PMC3547792,"We present Redirector, a new Flux Balance Analysis-based framework for identifying engineering targets to optimize metabolite production in complex pathways.
",False,True,False,"Advances in computational metabolic optimization are required to realize the full potential of new in vivo metabolic engineering technologies by bridging the gap between computational design and strain development. We present Redirector, a new Flux Balance Analysis-based framework for identifying engineering targets to optimize metabolite production in complex pathways.
 Previous optimization frameworks have modeled metabolic alterations as directly controlling fluxes by setting particular flux bounds."
PMC3597547,"Chaste is developed using industrially-derived techniques, in particular test-driven development, to ensure code quality, re-use and reliability.
",False,True,False,"Re-use of these components avoids the need for researchers to 're-invent the wheel' with each new project, accelerating the rate of progress in new applications. Chaste is developed using industrially-derived techniques, in particular test-driven development, to ensure code quality, re-use and reliability.
 In this article we provide examples that illustrate the types of problems Chaste can be used to solve, which can be run on a desktop computer."
PMC3597547,"Cancer, Heart And Soft Tissue Environment (Chaste) has been developed to enable the study of novel problems in computational physiology and biology.
",False,True,False,"Cancer, Heart And Soft Tissue Environment (Chaste) has been developed to enable the study of novel problems in computational physiology and biology.
 The following quotation from a recent article by Wilson highlights two problems that Chaste has been designed to overcome:"
PMC3597547,"Chaste is written in C++, a compiled language that allows object-oriented class definitions.
",False,True,False,"We then introduce the code layout and the available model types and algorithms. Chaste is written in C++, a compiled language that allows object-oriented class definitions.
 This makes the code suitable for applications where efficient memory management and performance are key, but also allows simple extension and inheritance of existing functionality."
PMC3597547,"Chaste is developed using an ‘agile’ development methodology, using many features of eXtreme Programming (XP) [19].
",False,True,False,"Chaste is developed using an ‘agile’ development methodology, using many features of eXtreme Programming (XP) [19].
 One aspect of this approach is to avoid planning too far ahead at any stage."
PMC3661053,"Results: We have developed biographer, a web-based renderer and editor for reaction networks, which can be integrated as a library into tools dealing with network-related information.
",False,True,False,"Results: We have developed biographer, a web-based renderer and editor for reaction networks, which can be integrated as a library into tools dealing with network-related information.
 Our software enables visualizations based on the emerging standard Systems Biology Graphical Notation."
PMC368431,"We present VisANT, an application for integrating biomolecular interaction data into a cohesive, graphical interface.
",False,True,False,"We present VisANT, an application for integrating biomolecular interaction data into a cohesive, graphical interface.
 This software features a multi-tiered architecture for data flexibility, separating back-end modules for data retrieval from a front-end visualization and analysis package."
PMC368431,"VisANT has been developed to provide interactive visual mining of biological interaction data sets.
",False,True,False,"VisANT has been developed to provide interactive visual mining of biological interaction data sets.
 The new software provides a general tool for mining and visualizing such data in the context of sequence, pathway, structure, and associated annotations."
PMC3715403,"We have developed GEMINI (GEnome MINIng), a flexible software package for exploring all forms of human genetic variation.
",False,True,False,"However, isolating the minority of variants underlying disease remains an important, yet formidable challenge for medical genetics. We have developed GEMINI (GEnome MINIng), a flexible software package for exploring all forms of human genetic variation.
 Unlike existing tools, GEMINI integrates genetic variation with a diverse and adaptable set of genome annotations (e.g., dbSNP, ENCODE, UCSC, ClinVar, KEGG) into a unified database to facilitate interpretation and data exploration."
PMC3715403,"Unlike existing tools, GEMINI integrates genetic variation with a diverse and adaptable set of genome annotations (e.g., dbSNP, ENCODE, UCSC, ClinVar, KEGG) into a unified database to facilitate interpretation and data exploration.
",False,True,False,"We have developed GEMINI (GEnome MINIng), a flexible software package for exploring all forms of human genetic variation. Unlike existing tools, GEMINI integrates genetic variation with a diverse and adaptable set of genome annotations (e.g., dbSNP, ENCODE, UCSC, ClinVar, KEGG) into a unified database to facilitate interpretation and data exploration.
 Whereas other methods provide an inflexible set of variant filters or prioritization methods, GEMINI allows researchers to compose complex queries based on sample genotypes, inheritance patterns, and both pre-installed and custom genome annotations."
PMC3715403,"We have therefore developed GEMINI (GEnome MINIng), a novel software package that integrates genetic variation in the VCF format [3] with both automatically installed and researcher-defined genome annotations into a unified database framework.
",False,True,False,"We have therefore developed GEMINI (GEnome MINIng), a novel software package that integrates genetic variation in the VCF format [3] with both automatically installed and researcher-defined genome annotations into a unified database framework.
 By integrating all forms of genetic variation (i.e., SNPs, INDELs, and structural variants) with diverse genome annotations, GEMINI allows both biologists and programmers to devise custom prioritization schemes for both coding and non-coding variants that meet their research criteria."
PMC3731670,"Here, we present a novel Python-based toolbox called HDDM (hierarchical drift diffusion model), which allows fast and flexible estimation of the the drift-diffusion model and the related linear ballistic accumulator model.
",False,True,False,"In contrast, hierarchical Bayesian parameter estimation methods are useful for enhancing statistical power, allowing for simultaneous estimation of individual subject parameters and the group distribution that they are drawn from, while also providing measures of uncertainty in these parameters in the posterior distribution. Here, we present a novel Python-based toolbox called HDDM (hierarchical drift diffusion model), which allows fast and flexible estimation of the the drift-diffusion model and the related linear ballistic accumulator model.
 HDDM requires fewer data per subject/condition than non-hierarchical methods, allows for full Bayesian data analysis, and can handle outliers in the data."
PMC3794902,"In this paper, we present GINI, a machine learning system for inferring gene interaction networks from Drosophila embryonic ISH images.
",False,True,False,"However, analytical tools for discovering gene interactions from such data remain an open challenge due to various reasons, including difficulties in extracting canonical representations of gene activities from images, and in inference of statistically meaningful networks from such representations. In this paper, we present GINI, a machine learning system for inferring gene interaction networks from Drosophila embryonic ISH images.
 GINI builds on a computer-vision-inspired vector-space representation of the spatial pattern of gene expression in ISH images, enabled by our recently developed  system; and a new multi-instance-kernel algorithm that learns a sparse Markov network model, in which, every gene (i.e., node) in the network is represented by a vector-valued spatial pattern rather than a scalar-valued gene intensity as in conventional approaches such as a Gaussian graphical model."
PMC3827111,"Having established consistency between digital images and clinical assessment, an iPhone application (app) was developed, entitled ReMIT Client. ",False,True,False,"Having established consistency between digital images and clinical assessment, an iPhone application (app) was developed, entitled ReMIT Client.  The ReMIT Client app was designed to be used by medical professionals without specialist training."
PMC3853218,"We present a fast and user-friendly software platform called ""cellXpress"" to segment cells, measure quantitative features of cellular phenotypes, construct discriminative profiles, and visualize the resulting cell masks and feature values.
",False,True,False,"We present a fast and user-friendly software platform called ""cellXpress"" to segment cells, measure quantitative features of cellular phenotypes, construct discriminative profiles, and visualize the resulting cell masks and feature values.
 We have also developed a suite of library functions to load the extracted features for further customizable analysis and visualization under the R computing environment."
PMC3853218,"The cellXpress platform is designed to make fast and efficient high-throughput phenotypic profiling more accessible to the wider biological research community.
",False,True,False,"The cellXpress platform is designed to make fast and efficient high-throughput phenotypic profiling more accessible to the wider biological research community.
 The cellXpress installation packages for 64-bit Windows and Linux, user manual, installation guide, and datasets used in this analysis can be downloaded freely from http://www.cellXpress.org."
PMC3853218,"Here, we present a new cell image analysis software platform called ""cellXpress"" for high-throughput phenotypic profiling.
",False,True,False,"Here, we present a new cell image analysis software platform called ""cellXpress"" for high-throughput phenotypic profiling.
 The platform consists of two main frameworks (Figure 2)."
PMC3853218,"We have implemented and optimized a seeded-watershed-based cell segmentation algorithm [2] for the cellXpress platform.
",False,True,False,"We have implemented and optimized a seeded-watershed-based cell segmentation algorithm [2] for the cellXpress platform.
 The segmentation algorithm is general and was previously used to identify individual mouse fat cells, human cancer cells, and neutrophil-like cells from fluorescence microscopy images."
PMC3869194,"Here we introduce CloVR-ITS, an automated pipeline for comparative analysis of internal transcribed spacer (ITS) pyrosequences amplified from metagenomic DNA isolates and representing fungal species.
",False,True,False,"Here we introduce CloVR-ITS, an automated pipeline for comparative analysis of internal transcribed spacer (ITS) pyrosequences amplified from metagenomic DNA isolates and representing fungal species.
 This pipeline performs a variety of steps similar to those commonly used for 16S rRNA amplicon sequence analysis, including preprocessing for quality, chimera detection, clustering of sequences into operational taxonomic units (OTUs), taxonomic assignment (at class, order, family, genus, and species levels) and statistical analysis of sample groups of interest based on user-provided information."
PMC3869194,"Here we present CloVR-ITS, a standard operating procedure (SOP) for ITS amplicon sequence analysis for fungal diversity studies.
",False,True,False,"Here we present CloVR-ITS, a standard operating procedure (SOP) for ITS amplicon sequence analysis for fungal diversity studies.
 This protocol includes preprocessing of multiplexed pyrosequences, de novo chimera detection and removal using UCHIME, and high-quality post-filtered sequence alpha and beta-diversity analyses."
PMC3869194,"CloVR-ITS has been designed to effectively process sequence data representing any contiguous segment of the ITS region (i.e. ITS1 or ITS2) and can perform comparative analysis of hundreds of samples.
",False,True,False,"This protocol includes preprocessing of multiplexed pyrosequences, de novo chimera detection and removal using UCHIME, and high-quality post-filtered sequence alpha and beta-diversity analyses. CloVR-ITS has been designed to effectively process sequence data representing any contiguous segment of the ITS region (i.e. ITS1 or ITS2) and can perform comparative analysis of hundreds of samples.
 Based on available reference data, we determined robust sequence identity thresholds to approximate the taxonomic distribution and diversity of fungal communities at multiple levels."
PMC3900378,"In this paper, we have exposed the main algorithmic components of the VBA toolbox, which implements a probabilistic treatment of nonlinear models for neurobiological and behavioural data.
",False,True,False,"In this paper, we have exposed the main algorithmic components of the VBA toolbox, which implements a probabilistic treatment of nonlinear models for neurobiological and behavioural data.
 This toolbox aims at disseminating models and methods that serve experimental purposes, and providing a flexible platform, which modellers can easily contribute to."
PMC3907024,"We developed a software package, V-Phaser 2, for inferring intrahost diversity within viral populations.
",False,True,False,"We developed a software package, V-Phaser 2, for inferring intrahost diversity within viral populations.
 This program adds three major new methodologies to the state of the art: a technique to efficiently utilize paired end read data for calling phased variants, a new strategy to represent and infer length polymorphisms, and an in line filter for erroneous calls arising from systematic sequencing artifacts."
